transaction_id,transaction_date,transaction_description,transaction_type,user_id,account_id,account_type,notes,location,payment_method,currency,debit,credit,category,subcategory,running_balance,is_recurring
b6bfeed9-f5d1-4a64-bdd0-532b261b1510,2025-03-15,Sosa-Jackson,Cash,user_3,account_5,Credit Card,,Drewview,Cash,USD,0.0,4970.2,Miscellaneous,,1676589.529999999,False
e67cbd4d-94d3-4f28-a71f-cb8357e9c689,2024-09-28,Dental Office,ACH Credit,user_1,account_9,Credit Card,,South Suzannechester,VISA 19 digit,USD,0.0,3959.42,Health & Medical,N/A,1288951.42,False
824bbb24-d53b-4e3c-9de6-50c276bb158a,2024-04-08,Uber,ATM Withdrawal,user_1,account_7,Credit Card,,East Bradley,Cash,USD,0.0,2382.97,Transportation,Ride Share,665304.0199999999,False
91dc4490-9f7a-40cc-b8b4-540570ff0ea8,2025-04-23,Amazon.com,Cash,user_4,account_5,Credit Card,,Crystalmouth,JCB 15 digit,USD,0.0,261.48,Shopping,Electronics,1817688.23,False
434b80ed-17f2-4243-82f8-56e9c57d527c,2025-08-05,AT&T,ACH Credit,user_3,account_3,Credit Card,,Danielside,VISA 16 digit,USD,318.01,0.0,Utilities,Electricity,2291112.32,False
cc61ba82-2e97-431a-a4d6-51cd520d29cb,2024-05-16,"Kent, Bradshaw and Graves",Online Payment,user_1,account_5,Savings,,Garciaville,Cash,USD,0.0,2278.44,Miscellaneous,,810133.5700000003,False
64a645b7-2694-4f3d-bade-a8db303c81bb,2025-01-02,Guerrero-Williams,ATM Withdrawal,user_3,account_1,Checking,,East Annachester,Discover,USD,0.0,3676.9,Miscellaneous,,1437420.3600000003,False
50d0d72f-338d-42c8-a788-0dec90fc24f3,2025-06-18,Jones and Sons,Online Payment,user_4,account_1,Credit Card,,Jasonmouth,VISA 16 digit,USD,0.0,3929.58,Miscellaneous,,1992980.5000000005,False
5309c9f6-0386-4191-b42a-f8f426d71a80,2023-11-27,Gym Membership,POS Debit,user_1,account_8,Checking,,New Kellyhaven,Cash,USD,0.0,1565.69,Health & Fitness,N/A,325637.3,False
785f6a14-d52c-4d9b-bb5c-ef47c9a3d0f5,2024-04-26,Hernandez-Bradley,POS Debit,user_4,account_1,Checking,,Anthonystad,Mastercard,USD,0.0,781.35,Miscellaneous,,715748.5400000007,False
bf997bd0-498e-45c1-a035-c01dfc7bd2c0,2024-05-31,Macy's,POS Debit,user_4,account_2,Credit Card,Accept spend ball young three head.,Davidside,Cash,USD,0.0,708.6,Shopping,Electronics,831131.5399999997,False
92d40493-3ce1-4a10-86a3-ca1cff8732a2,2025-06-30,Walmart,ATM Withdrawal,user_1,account_8,Checking,Perform night over modern skill.,East Amandaborough,Mastercard,USD,0.0,1561.66,Groceries,Dairy,2118330.25,False
99321811-bdd1-4e2f-b956-8774c99ca782,2024-09-25,Netflix,Online Payment,user_3,account_2,Credit Card,,North Amber,Cash,USD,0.0,2221.99,Entertainment,Movies,1215969.2599999995,False
40bb97cd-5d8d-400f-8b03-d216cc1fa6f2,2023-09-14,Walmart,ATM Withdrawal,user_4,account_9,Savings,,Lake Jason,Cash,USD,0.0,4394.97,Groceries,Snacks,81772.28999999998,False
5916aa69-24f8-4fed-82dc-7be676b769ee,2023-12-07,Dental Office,POS Debit,user_2,account_9,Credit Card,Doctor author whether.,Moorebury,Discover,USD,0.0,2228.54,Health & Medical,N/A,364617.11999999994,True
4060cf50-6468-4668-8617-32fed30f777a,2024-03-30,Mason-Rodriguez,ATM Withdrawal,user_5,account_5,Savings,Law any live anything about rise nearly.,Rebeccaport,VISA 16 digit,USD,0.0,130.81,Miscellaneous,,622034.9399999998,False
35f41706-49ec-4112-ab74-5cad6530973e,2024-10-31,Paycheck,Cash,user_3,account_3,Savings,,New Carolynstad,Cash,USD,0.0,3004.37,Income,Salary,1397058.7700000014,False
2c0d6f65-163f-4cd3-8d5f-38d15855d442,2024-06-03,Gray-Bright,ACH Credit,user_4,account_3,Savings,,Nelsonton,Cash,USD,0.0,943.79,Miscellaneous,,837181.1799999995,False
3228f0ce-09dc-4e46-9428-3c442b16f750,2025-03-11,Starbucks,ATM Withdrawal,user_1,account_4,Savings,Rock nor material.,Hollandland,Cash,USD,0.0,3270.23,Dining Out,Coffee Shop,1695485.4400000002,False
439b9c7c-c60c-49bc-a6a0-fc497d1541f9,2024-08-14,Whole Foods,POS Debit,user_2,account_3,Credit Card,,Port Carrieport,Cash,USD,0.0,3289.8,Groceries,Dairy,1130907.42,False
54b88bd5-1f12-496b-bf45-cc33f7328f91,2024-07-17,Macy's,ACH Credit,user_2,account_3,Credit Card,Deal by including away.,New Tamara,Cash,USD,0.0,1758.93,Shopping,,1006248.1999999995,False
47007bdf-1af6-49bc-8442-1f2cbe5fa938,2024-08-06,Macy's,Cash,user_5,account_6,Credit Card,,Vincentview,VISA 16 digit,USD,0.0,3526.27,Shopping,Apparel,1061788.389999999,False
5e2b9a8f-89b0-4bb0-9f2b-70475eb787aa,2024-02-12,Spotify,ACH Credit,user_3,account_10,Savings,,East Richardville,JCB 16 digit,USD,0.0,1348.34,Entertainment,Streaming,462709.95,False
d51b4482-442c-4290-84d0-384f23560478,2024-11-06,Walmart,ACH Credit,user_3,account_7,Savings,,Grossview,Cash,USD,0.0,248.55,Groceries,Dairy,1283541.3699999987,False
ed6a851a-9e63-4679-9323-b28c3bd4d0da,2024-03-23,Target,Cash,user_2,account_4,Checking,,East Karenborough,Cash,USD,0.0,3332.68,Shopping,Electronics,606792.39,False
55f7f876-1f20-416a-b609-304f13a57dac,2023-09-26,Target,Transfer,user_5,account_10,Checking,Care political watch people health before sell.,Robinberg,American Express,USD,0.0,1756.46,Shopping,Apparel,99050.45000000003,False
903ea858-c3e1-4b4e-a210-3bbd657e458b,2023-10-17,Rent Payment,ATM Withdrawal,user_1,account_1,Savings,,Candicehaven,Cash,USD,82.33,0.0,Housing,Rent,168851.56000000008,False
a76f4332-a105-4411-8adc-856bb939b11a,2025-04-27,Randolph LLC,ATM Withdrawal,user_4,account_4,Checking,,Campbellchester,Cash,USD,0.0,3820.79,Miscellaneous,,1871241.6000000006,False
2698c890-a07c-45ca-8e9c-74e1ed09d0fe,2025-05-23,Kelly and Sons,ATM Withdrawal,user_3,account_10,Checking,,Danielland,JCB 15 digit,USD,0.0,959.77,Miscellaneous,,2049647.5800000038,False
01683e38-3947-4232-a4f7-daf18322bdef,2024-02-11,"Bell, Lara and Little",Cash,user_1,account_1,Credit Card,Market cause phone star.,Jenniferville,Diners Club / Carte Blanche,USD,0.0,1263.2,Miscellaneous,,484181.1700000004,False
b315e125-ea8f-4232-b52b-e76f57f0d9b5,2024-05-25,Uber,ATM Withdrawal,user_4,account_5,Savings,Newspaper ahead family vote adult environment enter.,Nicolemouth,VISA 16 digit,USD,0.0,1288.97,Transportation,,841862.4800000002,False
eaa5bf1c-3c13-4bf9-8000-1bc01f69f5ea,2025-02-07,Uber,POS Debit,user_1,account_6,Checking,,Jackbury,Cash,USD,282.7,0.0,Transportation,Ride Share,1656045.8000000005,False
7d2a9b55-75b4-4f0f-826a-2bc8561d35c2,2024-07-18,Amazon.com,ACH Credit,user_4,account_9,Credit Card,,South Lucas,VISA 16 digit,USD,0.0,1733.51,Shopping,Electronics,1054729.0499999998,False
f43ace4e-0ed8-4a70-ade2-17ab213d4942,2023-12-22,Starbucks,Cash,user_2,account_2,Credit Card,Strategy many turn special.,Leonardtown,JCB 16 digit,USD,0.0,4331.65,Dining Out,Coffee Shop,376794.7699999999,False
538ade2d-51b7-490a-b48d-76a8c7d15d79,2024-10-11,Starbucks,Transfer,user_5,account_3,Credit Card,,East Rebecca,Cash,USD,0.0,3997.1,Dining Out,Fast Food,1343164.2900000007,False
4562b445-f1a6-4832-b7dc-d86f4f311eae,2025-04-21,Amazon.com,ATM Withdrawal,user_4,account_7,Savings,Answer leave the candidate indicate body.,Summersshire,VISA 13 digit,USD,0.0,4923.24,Shopping,Online,1748984.8299999987,False
5915ff98-4fd0-4a33-beb7-0c35a7e525a4,2023-12-30,Rent Payment,ACH Credit,user_2,account_1,Credit Card,Resource wonder economy why right decision.,South Amy,Cash,USD,0.0,4277.13,Housing,,377511.1300000003,False
6249bc9a-5cd7-4b5a-99d3-248a3fc134a4,2025-05-12,Murphy-Cooper,Transfer,user_2,account_3,Checking,,East Stephanieside,Cash,USD,0.0,1792.07,Miscellaneous,,1962341.3400000005,False
b6237ef3-c86f-4e6a-a284-9ab769aa45b3,2024-01-25,Baird LLC,Transfer,user_3,account_6,Savings,,Port Rhonda,Cash,USD,0.0,4624.72,Miscellaneous,,503176.2700000003,False
fc951234-dda8-4a88-bd69-7abede32fd7f,2024-08-01,Uber,POS Debit,user_2,account_4,Checking,,Payneberg,Cash,USD,0.0,4700.46,Transportation,,954104.3999999997,False
75acad22-3928-4cb7-b18d-a5c8258b857a,2024-12-02,Spotify,ACH Credit,user_2,account_6,Savings,,Lake Amyport,VISA 16 digit,USD,0.0,2971.23,Entertainment,,1453342.9299999997,False
eeb70887-b81a-4e99-a7c2-70d85ab7207c,2025-05-23,AT&T,ACH Credit,user_2,account_6,Savings,,West Cheryl,American Express,USD,0.0,3472.15,Utilities,Electricity,2008622.4700000004,False
608a2c79-5044-4893-b8a1-c9907dcb74c9,2023-11-16,Wright Ltd,ACH Credit,user_5,account_7,Savings,,Perezborough,Cash,USD,0.0,965.74,Miscellaneous,,280987.76,False
8213cc92-c367-429b-afa0-368051defc92,2025-05-30,Barron-Walker,POS Debit,user_5,account_9,Savings,,Tuckerfurt,Cash,USD,0.0,3647.67,Miscellaneous,,2016247.6900000002,False
06811324-a169-4e31-b12e-530ae121322d,2024-02-09,Walmart,Online Payment,user_1,account_4,Checking,,West Stephen,Diners Club / Carte Blanche,USD,0.0,4723.26,Groceries,,481915.29999999976,False
33b3b802-0fac-430d-a727-9a0f6f6d70ed,2025-03-13,Shell,Transfer,user_1,account_9,Credit Card,,Lake Anna,Cash,USD,0.0,4540.32,Transportation,Ride Share,1767863.61,False
07436a9d-bcae-4682-b869-f43051a5ecf0,2023-11-02,Dalton LLC,Transfer,user_3,account_2,Credit Card,,New Elizabeth,Cash,USD,235.3,0.0,Miscellaneous,,217253.88999999998,False
47c6d06d-4bd5-4bd2-9639-23dd70258a4a,2024-02-25,Spotify,Online Payment,user_1,account_6,Credit Card,,Wallville,Cash,USD,0.0,1440.79,Entertainment,Movies,593930.5700000003,False
9d0d3282-76ed-4a86-884a-d98e50953103,2023-11-13,Netflix,ACH Credit,user_2,account_4,Savings,,Kellybury,VISA 13 digit,USD,0.0,1647.03,Entertainment,,245113.71000000002,False
30075c5b-0501-424f-8c7f-49be4b41a5e7,2025-03-18,Macy's,Cash,user_2,account_1,Savings,Physical in machine relationship not become.,South Johnborough,Cash,USD,0.0,2776.46,Shopping,,1712817.4800000007,False
367e476f-1a47-4ec3-abe2-884e2e8de659,2024-02-28,Shell,ACH Credit,user_2,account_7,Checking,,Melissamouth,Cash,USD,0.0,2366.66,Transportation,,560051.8900000001,False
9ea13456-3e42-44df-af95-a02659cec17d,2024-05-06,Dr. Smith MD,Transfer,user_1,account_4,Checking,,Port Emma,Cash,USD,191.98,0.0,Health & Medical,N/A,693588.42,False
388cea2e-d13a-429c-86b3-9ad6df0c0798,2025-04-20,AT&T,Cash,user_1,account_6,Savings,Reach sea once machine arm.,Jenniferfort,Cash,USD,0.0,3604.38,Utilities,Electricity,1909973.2100000007,False
a68473c0-d591-4f11-a256-b2418f0a74c2,2024-03-18,Smith PLC,Cash,user_5,account_2,Credit Card,Read draw so Mr majority.,Donaldbury,Cash,USD,0.0,1339.35,Miscellaneous,,618318.12,False
f072a9ab-5509-46bc-8e15-0c27d7a6c3ea,2024-09-24,Freelance Income,Cash,user_2,account_9,Credit Card,,Lake Jasmin,Maestro,USD,0.0,1945.64,Income,Salary,1277690.02,False
8158069a-7d31-4d6b-802c-2161969012f9,2025-06-26,Melton Ltd,Cash,user_1,account_5,Savings,,North Lauren,JCB 16 digit,USD,0.0,3554.31,Miscellaneous,,2020889.12,False
1f465d3d-ffc8-4373-8e43-b78bae2c9e87,2025-03-06,Starbucks,Online Payment,user_4,account_1,Credit Card,Military collection include concern parent.,New Debra,VISA 19 digit,USD,0.0,1748.27,Dining Out,Fast Food,1646932.280000001,False
35091706-ca9c-4d81-a1e0-42cf41a80fa8,2025-06-25,Whole Foods,ACH Credit,user_5,account_6,Credit Card,,South Benjaminborough,Cash,USD,0.0,2802.79,Groceries,Produce,2093188.790000001,False
84ca335e-b341-4cfb-9903-e202a5d98287,2024-01-18,Cooper-Padilla,ATM Withdrawal,user_4,account_8,Savings,,Lake Olivia,VISA 19 digit,USD,0.0,1550.06,Miscellaneous,,491672.02,False
30028d66-b313-4d1f-b62d-56bacbe86c06,2025-01-30,Lang-Sherman,ATM Withdrawal,user_4,account_2,Savings,,North Stephenshire,Cash,USD,0.0,4907.89,Miscellaneous,,1679251.640000001,False
33dc8c43-d26f-4eee-aef2-077e910d9c6d,2024-02-27,Williams-Miller,Online Payment,user_2,account_10,Checking,,Howardberg,Cash,USD,0.0,2719.52,Miscellaneous,,506640.33999999997,False
67a485a9-9d32-4dfa-85d2-7e0c6dd2b79f,2024-03-30,Wyatt-Martin,Online Payment,user_4,account_10,Savings,,New Paul,Cash,USD,0.0,3830.11,Miscellaneous,,616309.52,False
37d894ac-6732-4918-9245-b82805df672d,2025-05-27,Starbucks,Cash,user_4,account_1,Credit Card,,New Jennifer,Cash,USD,0.0,4397.86,Dining Out,Restaurants,1931906.5200000007,False
1859a345-985f-4e97-a88c-f6995d26059b,2024-01-02,Amazon.com,Transfer,user_3,account_3,Checking,,South Amanda,VISA 16 digit,USD,0.0,346.85,Shopping,Online,387711.6899999999,False
9214055d-92b5-4bea-ac2b-dc7531bdede0,2024-07-18,Zimmerman-Harris,Transfer,user_5,account_6,Savings,,Copelandside,Cash,USD,0.0,3179.77,Miscellaneous,,997568.3399999994,False
38241af2-be52-4579-a312-91cc25934d09,2024-11-30,Paycheck,ATM Withdrawal,user_2,account_4,Credit Card,Side big building amount chair.,Victorville,VISA 13 digit,USD,0.0,4545.45,Income,Salary,1370249.12,False
470e11b5-8892-4b01-bbdb-58ba02e3365e,2024-08-28,Shaw-Bridges,ATM Withdrawal,user_3,account_3,Credit Card,Them anyone garden time.,Michaelview,JCB 15 digit,USD,0.0,4415.87,Miscellaneous,,1190937.4900000005,False
aa12de2c-6d9d-4709-9c73-ba4c3af4ad71,2024-10-15,"Evans, Chandler and Bush",Cash,user_5,account_5,Savings,,Mcclureshire,Cash,USD,29.05,0.0,Miscellaneous,,1272015.7,False
d2a928d9-7941-478c-abf7-9b811e2d8167,2024-10-24,Amazon.com,Transfer,user_4,account_6,Credit Card,,North Reginald,Cash,USD,0.0,4633.47,Shopping,Apparel,1356824.2999999998,False
58529ce6-3381-4ed7-ba51-9418a181e912,2025-01-16,Comcast,Online Payment,user_4,account_6,Savings,,Port Michael,American Express,USD,0.0,256.09,Utilities,Electricity,1601426.4199999997,False
f7c764fe-04c9-4153-9fba-214ecb4af706,2024-09-14,Gill-Wilson,ATM Withdrawal,user_1,account_4,Credit Card,,Nicholasport,Cash,USD,0.0,3005.83,Miscellaneous,,1110877.1400000004,False
29a077bb-8b8a-4297-b504-70a90fe4f1a7,2025-03-19,Target,ACH Credit,user_3,account_2,Credit Card,,Reyesfurt,Cash,USD,0.0,2139.95,Shopping,Apparel,1809934.4200000009,False
020d3bfe-5666-4764-846d-d39ddb749fae,2025-01-20,AT&T,Online Payment,user_3,account_8,Savings,,Vaughnmouth,Cash,USD,0.0,2163.71,Utilities,Internet,1601105.7500000007,False
813c2ba0-471c-45b1-9d73-b6cf5f40ae4d,2024-12-09,Macy's,Online Payment,user_1,account_4,Savings,Air result turn doctor traditional resource just.,Sheppardburgh,VISA 13 digit,USD,0.0,4687.2,Shopping,,1413133.9900000005,False
205019cf-57ef-443c-8308-8f0072d4b7a6,2024-03-09,Dental Office,Cash,user_2,account_10,Checking,,New Carlosburgh,Cash,USD,0.0,1487.04,Health & Medical,N/A,554960.2100000001,False
4539cad7-3ff4-4f12-b139-75927e35da96,2024-03-25,Zimmerman Inc,Cash,user_4,account_8,Savings,,Sellersfort,Cash,USD,0.0,276.57,Miscellaneous,,664890.6400000005,False
d33fcfde-0ecc-4eae-87c0-14890170bca8,2025-05-18,Paycheck,ATM Withdrawal,user_2,account_4,Credit Card,Tough way what big act.,Schwartzchester,Cash,USD,0.0,2818.77,Income,Salary,1926314.9800000004,False
45f5988d-7b28-4f6e-b261-e0bb2d74a268,2024-08-29,Walmart,Cash,user_5,account_3,Savings,Seat total bar eight less commercial.,Morganfurt,Cash,USD,0.0,502.14,Groceries,Produce,1195463.1800000004,False
75ce2554-3d2c-48e4-95ff-3706d903cdb4,2024-10-23,Walmart,ATM Withdrawal,user_3,account_8,Savings,,Baileystad,Cash,USD,278.17,0.0,Groceries,Snacks,1332975.980000001,False
f527fd22-160a-411f-908f-d8f2773566d0,2023-10-04,Freelance Income,ATM Withdrawal,user_3,account_6,Savings,,Carlfurt,VISA 19 digit,USD,28.42,0.0,Income,Freelance,180145.45999999996,False
e802db0c-337a-429a-b831-05a43b8cf3c7,2024-09-24,Starbucks,Online Payment,user_3,account_8,Checking,Population pass hit rate.,New Heather,VISA 13 digit,USD,0.0,1629.75,Dining Out,,1230996.710000001,False
6358af30-c2dc-454c-9ca7-ec50f61a3aaa,2024-06-13,Comcast,Transfer,user_1,account_2,Checking,,Collierfort,Cash,USD,0.0,4949.48,Utilities,Internet,868847.9399999998,False
318839d6-98d5-4d32-b5e3-f2bb405528e6,2025-04-11,Gym Membership,Cash,user_4,account_7,Credit Card,Here hand option car forward risk.,South Moniqueside,Cash,USD,0.0,108.61,Health & Fitness,N/A,1707172.3799999987,False
53bafcbb-aa43-4aa6-9fcf-448bbae7b7e6,2025-05-04,Gym Membership,POS Debit,user_3,account_10,Credit Card,,Ryanland,Discover,USD,0.0,910.99,Health & Fitness,,1982879.3800000036,False
5ea77081-1374-4313-9902-6e9b50922624,2025-02-02,Target,ACH Credit,user_4,account_7,Savings,,South John,Cash,USD,0.0,1250.79,Shopping,Electronics,1502255.2599999986,False
b3267bb3-e0f9-472e-b218-1d94eec58f22,2024-02-21,Spotify,Cash,user_3,account_2,Checking,Nearly subject former seat strategy.,New Russellchester,Cash,USD,0.0,3883.94,Entertainment,Streaming,570942.84,False
e026f70d-1ad4-46af-bed7-7fdd3b445940,2024-09-29,Whole Foods,Transfer,user_1,account_6,Savings,,Fosterburgh,Cash,USD,0.0,2060.73,Groceries,Snacks,1271934.24,False
dbc4490a-8868-4104-8bf2-219ea62e635f,2023-10-27,Macy's,Online Payment,user_5,account_5,Credit Card,Religious article term scene who game end.,Webbmouth,VISA 19 digit,USD,0.0,1087.61,Shopping,Electronics,177707.43999999994,False
c1207665-76dc-4ea4-b186-0869a19d1a20,2025-04-30,Rodgers-Lucas,Transfer,user_4,account_7,Checking,Analysis white from when very way.,Dominiqueside,Cash,USD,0.0,2829.1,Miscellaneous,,1782246.2399999988,False
a18c5816-9e0e-45f2-84f0-b800bc63b1a0,2024-09-12,"Butler, Hughes and Hanson",ATM Withdrawal,user_4,account_8,Checking,,Wrightton,VISA 16 digit,USD,0.0,1352.26,Miscellaneous,,1188413.6300000006,False
d305a18b-1505-4ea8-bc6f-aaa0362d1c8d,2024-03-14,AT&T,Transfer,user_1,account_3,Savings,Away knowledge task behavior above value.,New Amandachester,Discover,USD,0.0,2146.54,Utilities,Internet,595260.4299999999,False
6249721f-84bb-4c7a-873f-250ad7576dfc,2023-10-29,Freelance Income,POS Debit,user_4,account_2,Savings,Prove couple cup safe try item speech.,East Brianport,Cash,USD,0.0,2191.75,Income,,210519.28999999998,False
99c5ab35-b908-4d77-82bf-de6769c182e2,2024-11-12,Scott Group,ACH Credit,user_1,account_1,Credit Card,,Port Edwinberg,Cash,USD,0.0,716.83,Miscellaneous,,1313079.4400000009,False
6313ad3f-a29d-46ce-b7c0-ef1f235bdc41,2024-10-09,Robinson LLC,POS Debit,user_1,account_10,Savings,,Hardingchester,JCB 16 digit,USD,0.0,1383.15,Miscellaneous,,1326178.9600000016,True
ec059b83-2d41-4222-be8e-03e260c04bc4,2025-02-10,Walmart,Transfer,user_1,account_9,Credit Card,,East Saraborough,Cash,USD,0.0,1142.26,Groceries,Snacks,1688457.5399999998,False
cf4f916b-0b69-43e8-bfcc-e0c175ab0c06,2025-05-09,Gray LLC,ATM Withdrawal,user_4,account_10,Credit Card,,Lewisberg,Discover,USD,0.0,659.58,Miscellaneous,,2006758.5800000038,False
042b864c-318d-47fd-aca0-fd8a2cfc941c,2025-06-15,Shell,ATM Withdrawal,user_4,account_7,Credit Card,,East Courtneyport,Cash,USD,0.0,4672.03,Transportation,Ride Share,1932787.1399999983,False
2848abbb-711f-48c3-bdba-d3578c3c2d75,2024-08-22,Starbucks,Transfer,user_3,account_7,Checking,,Phillipsmouth,VISA 13 digit,USD,94.4,0.0,Dining Out,Restaurants,1075688.4299999988,False
cc020b00-b1cc-4370-95a2-93931e381dca,2024-09-05,Comcast,Cash,user_1,account_5,Savings,Skin allow between song fear cell.,Gutierrezland,Cash,USD,0.0,496.32,Utilities,Internet,1153972.8400000008,False
52e727d7-b161-4025-a761-78b71ff793a6,2025-02-05,Starbucks,ATM Withdrawal,user_5,account_10,Credit Card,Trade suffer throughout bag out.,West Cynthia,Cash,USD,0.0,4964.12,Dining Out,Coffee Shop,1723531.2500000023,False
f0f281a8-3fee-47d5-ab56-9544edd9b9f8,2024-10-24,Whole Foods,POS Debit,user_5,account_2,Credit Card,,New Christineport,Cash,USD,0.0,2122.03,Groceries,,1321534.43,False
1e16dec1-3947-4276-afee-0dc4cc96456f,2024-03-23,"Dixon, Lloyd and Gomez",Online Payment,user_3,account_2,Savings,,South Jared,Maestro,USD,0.0,1444.41,Miscellaneous,,633060.65,False
254052cf-3c70-4d2c-93e2-c57fb3eb4c17,2024-12-21,Walmart,POS Debit,user_2,account_3,Checking,Happy moment pay.,Perezmouth,Cash,USD,0.0,1687.57,Groceries,Dairy,1535092.9400000013,False
9d3f0d3b-3b05-4d13-9210-7de07b923558,2025-08-25,Whole Foods,Transfer,user_5,account_6,Credit Card,,Robinfort,VISA 13 digit,USD,275.02,0.0,Groceries,Dairy,2253765.800000001,False
e4203e87-ed94-4289-929c-6f07a110f3ed,2025-05-05,"Ortiz, Hartman and Flores",Cash,user_2,account_2,Checking,,Port David,VISA 16 digit,USD,0.0,4714.13,Miscellaneous,,1966766.4900000005,False
5792ad93-f1a8-4135-bd56-b60fcd734013,2024-04-17,Sullivan Group,Cash,user_4,account_5,Savings,,New Richard,VISA 16 digit,USD,0.0,774.27,Miscellaneous,,680076.4299999999,False
2460a663-308a-40a7-922c-667502b0818d,2025-06-21,Whole Foods,ACH Credit,user_2,account_4,Checking,,Stantonmouth,Cash,USD,0.0,4708.83,Groceries,,2032871.62,False
c77b899a-74dd-42a7-a2b1-900825afd24c,2024-01-12,Hines-Martin,Transfer,user_4,account_3,Savings,,Lake Caitlin,Discover,USD,147.23,0.0,Miscellaneous,,414784.8899999999,False
e359d25c-6da7-4365-8902-681f67838bed,2024-03-17,Mcgee PLC,Transfer,user_4,account_9,Credit Card,,Cunninghamberg,Cash,USD,0.0,2166.41,Miscellaneous,,663656.0399999998,False
01dfd47f-c000-4e9d-a71d-fa9644b21b46,2024-09-14,Walmart,ACH Credit,user_5,account_5,Checking,,Port Jasontown,VISA 13 digit,USD,0.0,1739.02,Groceries,Dairy,1182202.4100000006,False
151c7078-5ef0-4058-836c-07d149d17356,2023-12-22,Freelance Income,Transfer,user_2,account_7,Checking,,Lake Davidhaven,Cash,USD,0.0,4099.14,Income,Freelance,365235.86000000004,False
f4964574-8c34-4f2e-9861-f35ca9ffbe8e,2024-08-22,Dr. Smith MD,ATM Withdrawal,user_5,account_2,Checking,,Estradaport,JCB 15 digit,USD,0.0,2411.65,Health & Medical,N/A,1108836.0300000003,False
178437bb-f8cd-4c23-b168-4d4c22a9fc94,2024-07-18,Amazon.com,ATM Withdrawal,user_2,account_2,Checking,,New John,Mastercard,USD,0.0,2226.7,Shopping,Apparel,999486.8999999997,False
69b6db3b-e2ed-4b88-bb5f-5f4f86be83d1,2024-04-07,Sanders-Lowe,Online Payment,user_3,account_6,Credit Card,,Loriview,Maestro,USD,0.0,3520.76,Miscellaneous,,755297.44,False
3d603211-f9c6-4f35-9465-4027c617c3f4,2025-02-11,Amazon.com,POS Debit,user_2,account_1,Credit Card,,Johnborough,VISA 16 digit,USD,31.76,0.0,Shopping,Apparel,1568314.3600000008,False
00b282e1-87bb-498f-ba9d-63b765c954a7,2024-12-02,Macy's,Cash,user_4,account_4,Checking,Difference hour author remember spring significant all.,East Jesus,Discover,USD,477.9,0.0,Shopping,,1372437.4000000001,False
302560b2-fc75-499e-8725-f415745eb69d,2024-11-24,Brown Inc,Cash,user_4,account_5,Checking,,Samanthaton,Cash,USD,0.0,197.31,Miscellaneous,,1368147.0000000005,False
6495df69-1634-49d6-b3d7-232186a872d2,2023-12-29,"Mcbride, Sharp and Smith",POS Debit,user_5,account_6,Savings,,New Amy,Maestro,USD,0.0,2072.38,Miscellaneous,,410468.37000000017,False
757b93c3-582c-4eae-b6d6-0c8518e78349,2024-08-23,"James, Mason and Rivera",Transfer,user_1,account_9,Credit Card,Deep method staff.,New Jeffery,VISA 16 digit,USD,0.0,2263.83,Miscellaneous,,1157849.4299999995,False
431272ad-fd24-446e-9ca2-256a0081c596,2023-10-17,Freelance Income,ACH Credit,user_3,account_3,Savings,,Robertside,Maestro,USD,0.0,53.85,Income,Salary,172768.63,False
7dbaf735-1db4-4aad-a9fa-4183895a2e73,2023-12-28,Cook Group,Online Payment,user_4,account_7,Checking,Visit nation approach agree.,East Kathleenbury,Cash,USD,0.0,697.47,Miscellaneous,,378949.04,False
31f8936e-b7fa-4af8-955e-eeec43338ba7,2024-12-07,Target,Cash,user_2,account_2,Savings,,Freyborough,JCB 16 digit,USD,0.0,3747.6,Shopping,Apparel,1467169.9200000002,False
b1e69033-5a96-47d5-93a4-c43c93f4c165,2023-12-27,"Smith, Hill and Reyes",Transfer,user_4,account_10,Savings,,Jessicafurt,Mastercard,USD,0.0,3531.26,Miscellaneous,,332725.6699999999,True
a0161b85-0a2e-4136-8913-809cbd459ea5,2024-08-03,"Adams, Young and Jackson",Transfer,user_2,account_4,Savings,,East Paige,Maestro,USD,0.0,4827.42,Miscellaneous,,958931.8199999997,False
cffa1d03-b431-4f94-bdf7-cf0c621581bf,2025-03-03,"Sullivan, Hughes and Sanchez",POS Debit,user_3,account_3,Savings,,New Christinastad,Cash,USD,0.0,1804.03,Miscellaneous,,1763230.9300000016,False
5de87860-c6ae-47ef-a21e-01b545dac0f8,2024-04-30,Pennington Ltd,Online Payment,user_1,account_4,Savings,,Smithton,Cash,USD,0.0,3884.61,Miscellaneous,,681385.4300000002,False
2da4bc01-818e-4c96-a2c8-30b5650d1aa6,2024-03-11,Rent Payment,Cash,user_4,account_5,Credit Card,,West Jennifer,Diners Club / Carte Blanche,USD,0.0,2002.05,Housing,,576695.7499999998,False
b8fdebe2-e5d4-4071-9fa9-681734f79bfd,2024-04-28,Dr. Smith MD,Online Payment,user_4,account_3,Savings,,North Lauraborough,VISA 16 digit,USD,0.0,3346.52,Health & Medical,N/A,729477.0199999996,False
637c2630-2981-4081-b9ef-bb5705d8be1d,2023-10-15,Macy's,ATM Withdrawal,user_2,account_5,Savings,History partner sure carry affect thus position.,Leestad,Cash,USD,0.0,4699.11,Shopping,Online,146374.28999999995,False
